0.00	671.73
1.00	671.73
2.00	671.73
3.00	587.47
4.00	477.47
5.00	585.13
6.00	655.35
7.00	589.82
8.00	545.34
9.00	568.75
10.00	608.54
11.00	543.00
12.00	589.82
13.00	552.37
14.00	514.92
15.00	603.86
16.00	557.05
17.00	592.16
18.00	578.11
19.00	571.09
20.00	627.26
21.00	592.16
22.00	627.26
23.00	622.58
24.00	631.94
25.00	699.82
26.00	674.07
27.00	688.12
28.00	741.95
29.00	683.44
30.00	657.69
31.00	774.72
32.00	758.33
33.00	702.16
34.00	667.05
35.00	734.93
36.00	718.54
37.00	697.48
38.00	699.82
39.00	760.67
40.00	727.91
41.00	713.86
42.00	732.59
43.00	734.93
44.00	748.97
45.00	807.48
46.00	709.18
47.00	683.44
48.00	681.10
49.00	795.78
50.00	720.88
51.00	720.88
52.00	763.01
53.00	807.48
54.00	737.27
55.00	786.42
56.00	763.01
57.00	706.84
58.00	737.27
59.00	727.91
60.00	748.97
61.00	711.52
62.00	713.86
63.00	732.59
64.00	711.52
65.00	723.23
66.00	713.86
67.00	713.86
68.00	704.50
69.00	767.70
70.00	755.99
71.00	732.59
72.00	755.99
73.00	795.78
74.00	734.93
75.00	723.23
76.00	760.67
77.00	723.23
78.00	697.48
79.00	725.57
80.00	763.01
81.00	702.16
82.00	755.99
83.00	741.95
84.00	678.76
85.00	732.59
86.00	720.88
87.00	741.95
88.00	732.59
89.00	732.59
90.00	777.06
91.00	709.18
92.00	734.93
93.00	690.46
94.00	648.33
95.00	767.70
96.00	685.78
97.00	802.80
98.00	685.78
99.00	734.93
100.00	770.04
101.00	807.48
102.00	791.10
103.00	739.61
104.00	730.25
105.00	725.57
106.00	695.14
107.00	671.73
108.00	755.99
109.00	709.18
110.00	755.99
111.00	697.48
112.00	748.97
113.00	709.18
114.00	699.82
115.00	667.05
116.00	744.29
117.00	713.86
118.00	699.82
119.00	697.48
120.00	744.29
121.00	732.59
122.00	716.20
123.00	741.95
124.00	734.93
125.00	681.10
126.00	725.57
127.00	648.33
128.00	725.57
129.00	690.46
130.00	711.52
131.00	744.29
132.00	763.01
133.00	727.91
134.00	767.70
135.00	746.63
136.00	791.10
137.00	702.16
138.00	718.54
139.00	746.63
140.00	706.84
141.00	713.86
142.00	676.41
143.00	744.29
144.00	767.70
145.00	732.59
146.00	753.65
147.00	739.61
148.00	739.61
149.00	786.42
150.00	772.38
151.00	751.31
152.00	683.44
153.00	746.63
154.00	758.33
155.00	741.95
156.00	720.88
157.00	748.97
158.00	793.44
159.00	746.63
160.00	716.20
161.00	800.46
162.00	751.31
163.00	741.95
164.00	709.18
165.00	720.88
166.00	746.63
167.00	711.52
168.00	741.95
169.00	720.88
170.00	713.86
171.00	732.59
172.00	697.48
173.00	788.76
174.00	716.20
175.00	671.73
176.00	791.10
177.00	716.20
178.00	765.36
179.00	760.67
180.00	746.63
181.00	741.95
182.00	692.80
183.00	748.97
184.00	814.51
185.00	727.91
186.00	678.76
187.00	681.10
188.00	695.14
189.00	713.86
190.00	734.93
191.00	669.39
192.00	718.54
193.00	734.93
194.00	774.72
195.00	786.42
196.00	758.33
197.00	786.42
198.00	716.20
199.00	807.48
200.00	765.36
201.00	725.57
202.00	763.01
203.00	725.57
204.00	699.82
205.00	758.33
206.00	713.86
207.00	683.44
208.00	779.40
209.00	767.70
210.00	713.86
211.00	786.42
212.00	760.67
213.00	823.87
214.00	688.12
215.00	702.16
216.00	805.14
217.00	777.06
218.00	767.70
219.00	779.40
220.00	711.52
221.00	723.23
222.00	795.78
223.00	746.63
224.00	718.54
225.00	716.20
226.00	767.70
227.00	671.73
228.00	711.52
229.00	779.40
230.00	732.59
231.00	723.23
232.00	741.95
233.00	746.63
234.00	770.04
235.00	732.59
236.00	706.84
237.00	725.57
238.00	739.61
239.00	793.44
240.00	706.84
241.00	718.54
242.00	716.20
243.00	795.78
244.00	786.42
245.00	692.80
246.00	709.18
247.00	704.50
248.00	791.10
249.00	812.17
250.00	765.36
251.00	809.83
252.00	758.33
253.00	706.84
254.00	777.06
255.00	807.48
256.00	772.38
257.00	765.36
258.00	854.30
259.00	795.78
260.00	793.44
261.00	716.20
262.00	711.52
263.00	788.76
264.00	758.33
265.00	760.67
266.00	798.12
267.00	748.97
268.00	772.38
269.00	704.50
270.00	699.82
271.00	788.76
272.00	805.14
273.00	901.11
274.00	814.51
275.00	840.25
276.00	828.55
277.00	746.63
278.00	784.08
279.00	798.12
280.00	842.59
281.00	758.33
282.00	746.63
283.00	713.86
284.00	751.31
285.00	795.78
286.00	709.18
287.00	767.70
288.00	779.40
289.00	741.95
290.00	732.59
291.00	765.36
292.00	774.72
293.00	807.48
294.00	746.63
295.00	730.25
296.00	751.31
297.00	739.61
298.00	763.01
299.00	809.83
300.00	840.25
301.00	772.38
302.00	695.14
303.00	716.20
304.00	718.54
305.00	779.40
306.00	779.40
307.00	774.72
308.00	807.48
309.00	828.55
310.00	849.61
311.00	795.78
312.00	823.87
313.00	720.88
314.00	793.44
315.00	741.95
316.00	772.38
317.00	688.12
318.00	741.95
319.00	758.33
320.00	812.17
321.00	685.78
322.00	772.38
323.00	718.54
324.00	763.01
325.00	685.78
326.00	734.93
327.00	746.63
328.00	758.33
329.00	784.08
330.00	779.40
331.00	718.54
332.00	760.67
333.00	758.33
334.00	823.87
335.00	784.08
336.00	763.01
337.00	758.33
338.00	751.31
339.00	772.38
340.00	763.01
341.00	748.97
342.00	777.06
343.00	725.57
344.00	727.91
345.00	723.23
346.00	767.70
347.00	727.91
348.00	779.40
349.00	821.53
350.00	842.59
351.00	788.76
352.00	786.42
353.00	877.70
354.00	732.59
355.00	774.72
356.00	812.17
357.00	767.70
358.00	802.80
359.00	772.38
360.00	849.61
361.00	791.10
362.00	802.80
363.00	770.04
364.00	777.06
365.00	751.31
366.00	793.44
367.00	678.76
368.00	746.63
369.00	763.01
370.00	777.06
371.00	760.67
372.00	826.21
373.00	784.08
374.00	793.44
375.00	758.33
376.00	760.67
377.00	753.65
378.00	763.01
379.00	739.61
380.00	702.16
381.00	786.42
382.00	737.27
383.00	718.54
384.00	751.31
385.00	777.06
386.00	753.65
387.00	655.35
388.00	692.80
389.00	753.65
390.00	741.95
391.00	844.93
392.00	809.83
393.00	748.97
394.00	713.86
395.00	725.57
396.00	704.50
397.00	826.21
398.00	819.19
399.00	678.76
400.00	767.70
401.00	751.31
402.00	718.54
403.00	755.99
404.00	784.08
405.00	748.97
406.00	828.55
407.00	760.67
408.00	770.04
409.00	685.78
410.00	739.61
411.00	737.27
412.00	660.03
413.00	746.63
414.00	798.12
415.00	732.59
416.00	704.50
417.00	826.21
418.00	711.52
419.00	734.93
420.00	744.29
421.00	779.40
422.00	791.10
423.00	744.29
424.00	683.44
425.00	777.06
426.00	786.42
427.00	765.36
428.00	699.82
429.00	753.65
430.00	774.72
431.00	741.95
432.00	774.72
433.00	760.67
434.00	814.51
435.00	746.63
436.00	755.99
437.00	734.93
438.00	751.31
439.00	690.46
440.00	751.31
441.00	723.23
442.00	861.32
443.00	779.40
444.00	777.06
445.00	725.57
446.00	793.44
447.00	753.65
448.00	730.25
449.00	772.38
450.00	746.63
451.00	755.99
452.00	746.63
453.00	779.40
454.00	753.65
455.00	737.27
456.00	786.42
457.00	744.29
458.00	688.12
459.00	727.91
460.00	753.65
461.00	758.33
462.00	802.80
463.00	748.97
464.00	786.42
465.00	788.76
466.00	793.44
467.00	741.95
468.00	739.61
469.00	727.91
470.00	835.57
471.00	720.88
472.00	732.59
473.00	746.63
474.00	779.40
475.00	788.76
476.00	741.95
477.00	753.65
478.00	732.59
479.00	753.65
480.00	760.67
481.00	807.48
482.00	826.21
483.00	765.36
484.00	774.72
485.00	779.40
486.00	725.57
487.00	802.80
488.00	784.08
489.00	786.42
490.00	786.42
491.00	734.93
492.00	676.41
493.00	788.76
494.00	741.95
495.00	816.85
496.00	765.36
497.00	793.44
498.00	807.48
499.00	795.78
500.00	814.51
501.00	737.27
502.00	791.10
503.00	758.33
504.00	748.97
505.00	755.99
506.00	772.38
507.00	833.23
508.00	791.10
509.00	763.01
510.00	774.72
511.00	730.25
512.00	739.61
513.00	807.48
514.00	653.01
515.00	819.19
516.00	788.76
517.00	791.10
518.00	786.42
519.00	777.06
520.00	737.27
521.00	802.80
522.00	697.48
523.00	772.38
524.00	788.76
525.00	681.10
526.00	765.36
527.00	767.70
528.00	791.10
529.00	777.06
530.00	774.72
531.00	739.61
532.00	777.06
533.00	833.23
534.00	739.61
535.00	805.14
536.00	741.95
537.00	828.55
538.00	772.38
539.00	723.23
540.00	748.97
541.00	788.76
542.00	739.61
543.00	819.19
544.00	772.38
545.00	758.33
546.00	802.80
547.00	821.53
548.00	835.57
549.00	809.83
550.00	706.84
551.00	795.78
552.00	713.86
553.00	765.36
554.00	772.38
555.00	870.68
556.00	844.93
557.00	713.86
558.00	786.42
559.00	795.78
560.00	781.74
561.00	690.46
562.00	753.65
563.00	779.40
564.00	793.44
565.00	695.14
566.00	802.80
567.00	739.61
568.00	760.67
569.00	774.72
570.00	734.93
571.00	758.33
572.00	753.65
573.00	709.18
574.00	816.85
575.00	791.10
576.00	720.88
577.00	723.23
578.00	774.72
579.00	772.38
580.00	706.84
581.00	763.01
582.00	779.40
583.00	763.01
584.00	753.65
585.00	788.76
586.00	814.51
587.00	767.70
588.00	772.38
589.00	774.72
590.00	725.57
591.00	758.33
592.00	861.32
593.00	744.29
594.00	802.80
595.00	788.76
596.00	791.10
597.00	791.10
598.00	758.33
599.00	828.55
600.00	758.33
601.00	786.42
602.00	800.46
603.00	795.78
604.00	760.67
605.00	805.14
606.00	786.42
607.00	795.78
608.00	718.54
609.00	784.08
610.00	767.70
611.00	751.31
612.00	809.83
613.00	770.04
614.00	812.17
615.00	786.42
616.00	741.95
617.00	802.80
618.00	734.93
619.00	791.10
620.00	758.33
621.00	828.55
622.00	786.42
623.00	737.27
624.00	807.48
625.00	809.83
626.00	828.55
627.00	638.97
628.00	814.51
629.00	821.53
630.00	805.14
631.00	755.99
632.00	826.21
633.00	699.82
634.00	788.76
635.00	788.76
636.00	751.31
637.00	821.53
638.00	753.65
639.00	688.12
640.00	772.38
641.00	744.29
642.00	777.06
643.00	821.53
644.00	741.95
645.00	781.74
646.00	795.78
647.00	727.91
648.00	816.85
649.00	753.65
650.00	786.42
651.00	823.87
652.00	734.93
653.00	786.42
654.00	849.61
655.00	840.25
656.00	802.80
657.00	826.21
658.00	781.74
659.00	732.59
660.00	730.25
661.00	823.87
662.00	819.19
663.00	833.23
664.00	786.42
665.00	704.50
666.00	812.17
667.00	772.38
668.00	795.78
669.00	779.40
670.00	816.85
671.00	802.80
672.00	851.96
673.00	755.99
674.00	821.53
675.00	828.55
676.00	793.44
677.00	842.59
678.00	725.57
679.00	741.95
680.00	875.36
681.00	809.83
682.00	837.91
683.00	800.46
684.00	727.91
685.00	795.78
686.00	863.66
687.00	755.99
688.00	760.67
689.00	772.38
690.00	788.76
691.00	807.48
692.00	786.42
693.00	840.25
694.00	795.78
695.00	877.70
696.00	772.38
697.00	739.61
698.00	793.44
699.00	802.80
700.00	858.98
701.00	814.51
702.00	767.70
703.00	788.76
704.00	807.48
705.00	807.48
706.00	753.65
707.00	798.12
708.00	800.46
709.00	802.80
710.00	765.36
711.00	793.44
712.00	788.76
713.00	809.83
714.00	816.85
715.00	812.17
716.00	814.51
717.00	760.67
718.00	793.44
719.00	884.72
720.00	732.59
721.00	744.29
722.00	793.44
723.00	858.98
724.00	837.91
725.00	833.23
726.00	763.01
727.00	781.74
728.00	788.76
729.00	812.17
730.00	854.30
731.00	795.78
732.00	826.21
733.00	755.99
734.00	844.93
735.00	821.53
736.00	842.59
737.00	821.53
738.00	898.77
739.00	809.83
740.00	763.01
741.00	767.70
742.00	858.98
743.00	849.61
744.00	819.19
745.00	800.46
746.00	809.83
747.00	814.51
748.00	795.78
749.00	901.11
750.00	809.83
751.00	812.17
752.00	814.51
753.00	826.21
754.00	891.74
755.00	835.57
756.00	777.06
757.00	828.55
758.00	863.66
759.00	828.55
760.00	809.83
761.00	812.17
762.00	791.10
763.00	851.96
764.00	795.78
765.00	788.76
766.00	814.51
767.00	842.59
768.00	786.42
769.00	791.10
770.00	828.55
771.00	784.08
772.00	854.30
773.00	814.51
774.00	856.64
775.00	880.04
776.00	894.08
777.00	800.46
778.00	814.51
779.00	858.98
780.00	837.91
781.00	854.30
782.00	821.53
783.00	809.83
784.00	884.72
785.00	746.63
786.00	823.87
787.00	777.06
788.00	791.10
789.00	826.21
790.00	791.10
791.00	807.48
792.00	798.12
793.00	877.70
794.00	800.46
795.00	746.63
796.00	784.08
797.00	816.85
798.00	725.57
799.00	755.99
800.00	800.46
801.00	793.44
802.00	903.45
803.00	786.42
804.00	765.36
805.00	823.87
806.00	891.74
807.00	821.53
808.00	798.12
809.00	809.83
810.00	791.10
811.00	802.80
812.00	826.21
813.00	863.66
814.00	727.91
815.00	795.78
816.00	861.32
817.00	828.55
818.00	837.91
819.00	800.46
820.00	744.29
821.00	819.19
822.00	819.19
823.00	837.91
824.00	830.89
825.00	849.61
826.00	851.96
827.00	763.01
828.00	814.51
829.00	821.53
830.00	854.30
831.00	788.76
832.00	819.19
833.00	805.14
834.00	819.19
835.00	870.68
836.00	833.23
837.00	856.64
838.00	800.46
839.00	849.61
840.00	819.19
841.00	802.80
842.00	814.51
843.00	873.02
844.00	826.21
845.00	858.98
846.00	741.95
847.00	774.72
848.00	788.76
849.00	835.57
850.00	814.51
851.00	840.25
852.00	730.25
853.00	826.21
854.00	800.46
855.00	770.04
856.00	826.21
857.00	908.13
858.00	718.54
859.00	800.46
860.00	798.12
861.00	840.25
862.00	894.08
863.00	830.89
864.00	788.76
865.00	840.25
866.00	858.98
867.00	833.23
868.00	767.70
869.00	816.85
870.00	807.48
871.00	793.44
872.00	781.74
873.00	786.42
874.00	823.87
875.00	781.74
876.00	774.72
877.00	828.55
878.00	805.14
879.00	819.19
880.00	833.23
881.00	837.91
882.00	866.00
883.00	828.55
884.00	894.08
885.00	725.57
886.00	812.17
887.00	861.32
888.00	856.64
889.00	830.89
890.00	807.48
891.00	908.13
892.00	748.97
893.00	856.64
894.00	819.19
895.00	802.80
896.00	833.23
897.00	809.83
898.00	851.96
899.00	866.00
900.00	833.23
901.00	788.76
902.00	868.34
903.00	765.36
904.00	919.83
905.00	858.98
906.00	964.30
907.00	922.17
908.00	954.94
909.00	905.79
910.00	828.55
911.00	901.11
912.00	905.79
913.00	954.94
914.00	1032.18
915.00	929.19
916.00	821.53
917.00	863.66
918.00	889.40
919.00	856.64
920.00	727.91
921.00	798.12
922.00	842.59
923.00	791.10
924.00	844.93
925.00	929.19
926.00	826.21
927.00	929.19
928.00	851.96
929.00	748.97
930.00	844.93
931.00	861.32
932.00	931.53
933.00	788.76
934.00	858.98
935.00	856.64
936.00	912.81
937.00	800.46
938.00	770.04
939.00	833.23
940.00	863.66
941.00	809.83
942.00	851.96
943.00	847.27
944.00	842.59
945.00	943.24
946.00	1193.67
947.00	1689.87
948.00	2111.16
949.00	1888.81
950.00	1549.43
951.00	1320.06
952.00	1177.29
953.00	1196.01
954.00	992.39
955.00	828.55
956.00	884.72
957.00	821.53
958.00	875.36
959.00	880.04
960.00	798.12
961.00	851.96
962.00	767.70
963.00	802.80
964.00	828.55
965.00	802.80
966.00	816.85
967.00	842.59
968.00	767.70
969.00	830.89
970.00	844.93
971.00	819.19
972.00	842.59
973.00	863.66
974.00	725.57
975.00	779.40
976.00	880.04
977.00	828.55
978.00	837.91
979.00	805.14
980.00	840.25
981.00	866.00
982.00	851.96
983.00	842.59
984.00	898.77
985.00	779.40
986.00	819.19
987.00	737.27
988.00	880.04
989.00	849.61
990.00	884.72
991.00	774.72
992.00	779.40
993.00	720.88
994.00	835.57
995.00	823.87
