0, 18620
1, 19066
2, 19086
3, 19285
4, 19050
5, 19136
6, 19291
7, 19141
8, 19474
9, 19327
10, 19416
11, 19661
12, 19614
13, 19569
14, 19917
15, 20398
16, 20318
17, 20657
18, 20572
19, 20490
20, 20257
21, 20439
22, 20450
23, 20502
24, 20257
25, 20494
26, 20955
27, 20957
28, 21257
29, 21312
30, 21269
31, 20835
32, 20706
33, 20492
34, 20106
35, 20246
36, 20215
37, 20767
38, 20772
39, 19411
40, 17721
41, 18731
42, 22011
43, 23908
44, 24455
45, 24632
46, 24997
47, 25203
48, 25010
49, 25355
50, 25344
51, 25568
52, 25911
53, 25989
54, 26213
55, 26306
56, 26570
57, 26679
58, 26476
59, 27062
60, 27181
61, 27343
62, 27441
63, 27424
64, 27591
65, 27678
66, 27791
67, 28144
68, 28154
69, 28227
70, 28297
71, 28497
72, 28872
73, 29085
74, 28787
75, 28922
76, 29450
77, 29398
78, 29664
79, 29793
80, 30065
81, 29619
82, 29957
83, 30292
84, 30304
85, 30178
86, 30651
87, 30836
88, 31052
89, 30888
90, 30919
91, 31155
92, 31214
93, 31560
94, 31640
95, 31519
96, 31393
97, 31765
98, 31892
99, 32154
100, 31765
101, 31812
102, 31500
103, 31712
104, 31279
105, 31266
106, 30296
107, 30040
108, 28980
109, 27295
110, 25441
111, 22484
112, 19628
113, 20072
114, 23333
115, 26136
116, 28456
117, 29810
118, 31070
119, 31614
120, 32488
121, 32988
122, 33107
123, 33139
124, 33413
125, 33878
126, 33916
127, 34029
128, 33915
129, 33944
130, 34113
131, 34168
132, 33758
133, 34103
134, 34232
135, 34598
136, 34522
137, 34379
138, 34571
139, 35188
140, 35285
141, 35133
142, 35389
143, 35477
144, 35590
145, 35248
146, 35194
147, 35602
148, 35452
149, 35519
150, 35614
151, 35555
152, 35555
153, 35788
154, 35613
155, 35581
156, 35747
157, 35675
158, 35794
159, 36064
160, 36154
161, 35761
162, 36157
163, 35941
164, 36530
165, 36375
166, 36476
167, 36342
168, 36440
169, 36263
170, 36347
171, 36350
172, 36239
173, 36120
174, 36059
175, 35673
176, 36121
177, 35849
178, 35776
179, 35217
180, 35936
181, 36740
182, 37054
183, 37028
184, 37166
185, 36856
186, 36904
187, 37037
188, 37114
189, 37231
190, 37624
191, 37732
192, 37762
193, 37365
194, 37571
195, 37756
196, 37754
197, 37805
198, 37958
199, 37817
200, 38006
201, 38111
202, 38342
203, 38411
204, 38472
205, 38123
206, 37881
207, 37905
208, 38399
209, 38324
210, 38853
211, 38916
212, 39058
213, 38913
214, 39102
215, 39442
216, 39420
217, 39601
218, 39724
219, 39921
220, 39941
221, 40232
222, 40176
223, 40626
224, 40724
225, 40762
226, 40828
227, 40686
228, 41137
229, 41290
230, 41311
231, 41438
232, 41283
233, 41540
234, 41789
235, 42175
236, 42541
237, 42131
238, 41994
239, 42544
240, 42833
241, 42174
242, 42851
243, 43075
244, 42906
245, 42848
246, 43219
247, 43581
248, 43529
249, 43673
250, 43372
251, 43089
252, 44050
253, 43696
254, 43806
255, 43792
256, 43436
257, 43295
258, 43690
259, 44197
260, 43858
261, 44526
262, 43905
263, 43879
264, 44064
265, 44277
266, 44539
267, 43804
268, 43647
269, 43316
270, 43410
271, 44053
272, 44850
273, 45051
274, 45732
275, 45335
276, 45688
277, 45753
278, 46323
279, 45798
280, 46397
281, 46394
282, 46374
283, 46239
284, 46599
285, 46638
286, 46565
287, 46275
288, 45991
289, 46315
290, 46077
291, 46096
292, 45705
293, 45653
294, 45733
295, 45542
296, 45522
297, 45254
298, 45384
299, 45506
300, 45419
301, 45221
302, 45151
303, 44982
304, 45199
305, 44685
306, 44922
307, 44687
308, 44217
309, 44447
310, 44494
311, 44441
312, 44261
313, 44352
314, 43797
315, 43871
316, 43714
317, 43552
318, 43348
319, 43584
320, 43033
321, 43411
322, 43286
323, 43210
324, 42654
325, 42710
326, 42397
327, 42085
328, 42295
329, 41883
330, 42119
331, 42050
332, 41782
333, 41847
334, 41653
335, 41453
336, 40839
337, 41341
338, 40905
339, 40802
340, 40680
341, 40573
342, 40442
343, 40460
344, 40317
345, 40040
346, 39786
347, 40047
348, 40020
349, 39516
350, 39722
351, 39789
352, 39561
353, 39514
354, 39202
355, 39719
356, 39500
357, 39668
358, 39795
359, 39615
360, 39803
361, 39642
362, 39342
363, 39523
364, 39259
365, 39147
366, 39263
367, 39869
