0, 406
1, 433
2, 436
3, 447
4, 413
5, 441
6, 454
7, 440
8, 473
9, 446
10, 466
11, 447
12, 456
13, 454
14, 455
15, 439
16, 495
17, 476
18, 477
19, 467
20, 497
21, 483
22, 452
23, 456
24, 473
25, 454
26, 475
27, 514
28, 482
29, 462
30, 467
31, 487
32, 457
33, 469
34, 457
35, 487
36, 439
37, 480
38, 442
39, 512
40, 417
41, 415
42, 442
43, 493
44, 524
45, 554
46, 529
47, 517
48, 512
49, 544
50, 579
51, 538
52, 562
53, 530
54, 576
55, 529
56, 561
57, 581
58, 569
59, 534
60, 586
61, 580
62, 562
63, 578
64, 569
65, 587
66, 584
67, 583
68, 603
69, 594
70, 565
71, 602
72, 585
73, 633
74, 585
75, 586
76, 597
77, 588
78, 588
79, 602
80, 603
81, 608
82, 620
83, 610
84, 695
85, 623
86, 654
87, 626
88, 649
89, 633
90, 631
91, 633
92, 617
93, 638
94, 616
95, 635
96, 636
97, 620
98, 619
99, 658
100, 641
101, 664
102, 632
103, 639
104, 665
105, 674
106, 640
107, 640
108, 647
109, 614
110, 597
111, 620
112, 742
113, 863
114, 763
115, 646
116, 622
117, 645
118, 673
119, 655
120, 659
121, 665
122, 654
123, 680
124, 681
125, 697
126, 686
127, 673
128, 708
129, 674
130, 674
131, 669
132, 662
133, 664
134, 671
135, 673
136, 664
137, 699
138, 682
139, 701
140, 676
141, 698
142, 661
143, 675
144, 698
145, 688
146, 711
147, 696
148, 701
149, 703
150, 706
151, 695
152, 684
153, 686
154, 687
155, 713
156, 697
157, 692
158, 727
159, 671
160, 688
161, 734
162, 720
163, 707
164, 687
165, 684
166, 715
167, 686
168, 727
169, 709
170, 722
171, 707
172, 737
173, 717
174, 712
175, 687
176, 679
177, 686
178, 704
179, 680
180, 685
181, 737
182, 715
183, 730
184, 688
185, 720
186, 722
187, 735
188, 711
189, 742
190, 708
191, 745
192, 723
193, 743
194, 727
195, 700
196, 744
197, 717
198, 705
199, 701
200, 752
201, 728
202, 736
203, 754
204, 736
205, 752
206, 742
207, 744
208, 731
209, 788
210, 744
211, 755
212, 760
213, 729
214, 790
215, 740
216, 757
217, 752
218, 764
219, 813
220, 774
221, 746
222, 778
223, 762
224, 810
225, 785
226, 783
227, 771
228, 791
229, 779
230, 764
231, 817
232, 779
233, 779
234, 791
235, 798
236, 770
237, 787
238, 811
239, 793
240, 811
241, 807
242, 801
243, 797
244, 804
245, 791
246, 843
247, 780
248, 818
249, 802
250, 789
251, 815
252, 812
253, 833
254, 855
255, 840
256, 837
257, 802
258, 838
259, 799
260, 834
261, 820
262, 835
263, 807
264, 859
265, 821
266, 792
267, 813
268, 817
269, 855
270, 818
271, 810
272, 834
273, 826
274, 805
275, 823
276, 847
277, 835
278, 831
279, 858
280, 841
281, 869
282, 851
283, 841
284, 839
285, 850
286, 816
287, 857
288, 860
289, 845
290, 835
291, 868
292, 852
293, 848
294, 854
295, 867
296, 840
297, 846
298, 838
299, 853
300, 903
301, 830
302, 813
303, 825
304, 850
305, 795
306, 809
307, 822
308, 1226
309, 797
310, 821
311, 790
312, 805
313, 815
314, 790
315, 824
316, 829
317, 804
318, 803
319, 831
320, 786
321, 802
322, 774
323, 811
324, 767
325, 809
326, 783
327, 757
