0, 140
1, 133
2, 152
3, 159
4, 141
5, 150
6, 153
7, 150
8, 142
9, 153
10, 149
11, 149
12, 141
13, 153
14, 147
15, 147
16, 151
17, 141
18, 151
19, 148
20, 150
21, 152
22, 147
23, 148
24, 134
25, 139
26, 144
27, 178
28, 138
29, 163
30, 144
31, 176
32, 147
33, 147
34, 148
35, 144
36, 150
37, 154
38, 150
39, 142
40, 136
41, 139
42, 139
43, 143
44, 159
45, 158
46, 158
47, 136
48, 152
49, 148
50, 153
51, 139
52, 142
53, 186
54, 136
55, 143
56, 148
57, 131
58, 145
59, 146
60, 154
61, 156
62, 162
63, 141
64, 149
65, 143
66, 140
67, 149
68, 145
69, 151
70, 146
71, 150
72, 145
73, 151
74, 150
75, 143
76, 147
77, 157
78, 146
79, 147
80, 146
81, 154
82, 145
83, 157
84, 156
85, 143
86, 145
87, 157
88, 141
89, 160
90, 142
91, 107
92, 155
93, 135
94, 142
95, 157
96, 152
97, 146
98, 144
99, 175
100, 193
101, 144
102, 147
103, 152
104, 150
105, 147
106, 138
107, 150
108, 144
109, 153
110, 146
111, 145
112, 155
113, 170
114, 147
115, 137
116, 145
117, 142
118, 143
119, 136
120, 145
121, 147
122, 143
123, 148
124, 148
125, 153
126, 134
127, 136
128, 154
129, 176
130, 155
131, 143
132, 148
133, 145
134, 146
135, 140
136, 142
137, 150
138, 147
139, 149
140, 154
141, 145
142, 143
143, 160
144, 143
145, 145
146, 147
147, 178
148, 126
149, 148
150, 139
151, 130
152, 147
153, 145
154, 132
155, 142
156, 153
157, 140
158, 147
159, 140
160, 143
161, 139
162, 140
163, 138
164, 138
165, 142
166, 150
167, 150
168, 151
169, 141
170, 191
171, 139
172, 137
173, 140
174, 139
175, 158
176, 154
177, 145
178, 132
179, 152
180, 137
181, 149
182, 147
183, 140
184, 136
185, 153
186, 149
187, 146
188, 144
189, 132
190, 133
191, 151
192, 121
193, 152
194, 148
195, 143
196, 144
197, 143
198, 146
199, 138
200, 142
201, 146
202, 136
203, 133
204, 139
205, 145
206, 145
207, 142
208, 149
209, 158
210, 141
211, 149
212, 151
213, 147
214, 133
215, 145
216, 143
217, 146
218, 152
219, 147
220, 129
221, 146
222, 149
223, 148
224, 154
225, 131
226, 153
227, 149
228, 144
229, 137
230, 136
231, 183
232, 163
233, 152
234, 153
235, 134
236, 152
237, 134
238, 136
239, 143
240, 133
241, 132
242, 139
243, 146
244, 138
245, 141
246, 136
247, 130
248, 141
249, 147
250, 143
251, 140
252, 153
253, 147
254, 134
255, 140
256, 142
257, 137
258, 136
259, 139
260, 142
261, 139
262, 143
263, 136
264, 140
265, 143
266, 150
267, 138
268, 134
269, 140
270, 128
271, 135
272, 141
273, 145
274, 142
275, 136
276, 130
277, 153
278, 145
279, 151
280, 140
281, 137
282, 143
283, 139
284, 156
285, 142
286, 135
287, 136
288, 142
289, 146
290, 133
291, 134
292, 138
293, 137
294, 133
295, 141
296, 157
297, 125
298, 139
299, 151
300, 133
301, 129
302, 133
303, 136
304, 140
305, 131
306, 125
307, 141
308, 132
309, 132
310, 140
311, 129
312, 125
313, 160
314, 136
315, 164
316, 139
317, 135
318, 140
319, 140
320, 134
321, 134
322, 140
323, 130
324, 134
325, 133
326, 141
327, 142
328, 133
329, 133
330, 255
331, 125
332, 145
333, 129
334, 129
335, 132
336, 133
337, 129
338, 131
339, 139
340, 144
341, 135
342, 145
343, 138
344, 144
345, 132
346, 132
347, 141
348, 131
349, 128
350, 128
351, 124
352, 137
353, 136
354, 128
355, 130
356, 148
357, 129
358, 140
359, 144
360, 127
361, 142
362, 125
363, 132
364, 134
365, 146
366, 127
367, 133
368, 130
369, 133
370, 139
371, 128
372, 121
373, 131
374, 125
375, 124
376, 128
377, 131
378, 140
379, 125
380, 138
381, 140
382, 122
383, 130
384, 137
385, 131
386, 128
387, 131
388, 127
389, 123
390, 132
391, 202
392, 130
393, 126
394, 124
395, 136
396, 133
397, 129
398, 127
399, 134
400, 120
401, 117
402, 117
403, 120
404, 131
405, 132
406, 129
407, 129
408, 130
409, 138
410, 136
411, 131
412, 131
413, 133
414, 129
415, 114
416, 134
417, 134
418, 115
419, 133
420, 123
421, 131
422, 137
423, 130
424, 135
425, 128
426, 130
