10237.37,11158.39
10411.64,11356.33
10570.28,11976.29
10978.73,12729.23
11066.3,11304.96
11591.01,11739.82
11982.51,14069.09
12397.83,14496.38
13035.06,14600.74
14027.53,16178.33
15048.52,18359.99
15826.17,18866.56
17098.34,20176.76
18553.26,23973.13
19619.13,25292.15
21283.91,26631.72
22837.13,30643.01
24045.74,30185.13
25461.96,33892.66
26597.39,35389
27963.03,35875
29494.09,38570.07
30173.81,41025.6
31254.63,46184.68
32090.57,43087.05
32985.13,47950.45
33823.99,46403.16
34942.1,50061.56
35867.04,54034.37
36535.96,49106.37
37378.84,51879.03
38376.43,53110.73
38698.38,52745.8
39386.27,49728.37
40003.38,53137.27
41175.48,55649.97
41622.29,59103.69
42391.34,53748.61
42664.51,54663.59
43091.79,53625.87
