0, 152
1, 157
2, 165
3, 166
4, 170
5, 148
6, 151
7, 165
8, 219
9, 169
10, 154
11, 164
12, 161
13, 160
14, 161
15, 335
16, 150
17, 161
18, 158
19, 159
20, 164
21, 161
22, 165
23, 157
24, 162
25, 166
26, 571
27, 161
28, 161
29, 155
30, 163
31, 162
32, 155
33, 159
34, 152
35, 162
36, 169
37, 158
38, 162
39, 160
40, 161
41, 149
42, 153
43, 163
44, 158
45, 149
46, 167
47, 167
48, 166
49, 147
50, 151
51, 156
52, 166
53, 151
54, 140
55, 160
56, 154
57, 149
58, 330
59, 158
60, 160
61, 157
62, 155
63, 163
64, 153
65, 146
66, 159
67, 160
68, 160
69, 161
70, 159
71, 164
72, 152
73, 154
74, 157
75, 168
76, 148
77, 162
78, 161
79, 153
80, 146
81, 160
82, 165
83, 147
84, 153
85, 143
86, 152
87, 157
88, 144
89, 165
90, 162
91, 158
92, 155
93, 164
94, 145
95, 153
96, 337
97, 156
98, 150
99, 159
100, 213
101, 157
102, 156
103, 157
104, 336
105, 165
106, 165
107, 150
108, 159
109, 156
110, 155
111, 153
112, 147
113, 158
114, 154
115, 174
116, 163
117, 158
118, 161
119, 169
120, 171
121, 154
122, 157
123, 155
124, 147
125, 152
126, 157
127, 161
128, 148
129, 154
130, 154
131, 153
132, 157
133, 162
134, 151
135, 165
136, 163
137, 157
138, 157
139, 164
140, 147
141, 162
142, 157
143, 147
144, 156
145, 348
146, 161
147, 149
148, 162
149, 158
150, 172
151, 335
152, 163
153, 149
154, 147
155, 160
156, 146
157, 156
158, 313
159, 142
160, 156
161, 155
162, 154
163, 155
164, 149
165, 152
166, 162
167, 145
168, 154
169, 157
170, 158
171, 151
172, 149
173, 149
174, 137
175, 153
176, 156
177, 143
178, 343
179, 159
180, 161
181, 152
182, 152
183, 146
184, 156
185, 151
186, 198
187, 154
188, 141
189, 164
190, 150
191, 147
192, 155
193, 297
194, 324
195, 155
196, 146
197, 152
198, 157
199, 142
200, 154
201, 159
202, 150
203, 143
204, 151
205, 151
206, 140
207, 139
208, 144
209, 158
210, 142
211, 150
212, 156
213, 154
214, 151
215, 143
216, 135
217, 136
218, 151
219, 152
220, 146
221, 144
222, 154
223, 146
224, 148
225, 149
226, 148
227, 153
228, 131
229, 144
230, 131
231, 134
232, 145
233, 154
234, 166
235, 148
236, 141
237, 147
238, 149
239, 147
240, 144
241, 159
242, 138
243, 151
244, 150
245, 144
246, 148
247, 143
248, 150
249, 161
250, 142
251, 152
252, 142
253, 129
254, 141
255, 125
256, 136
257, 141
258, 147
259, 153
260, 141
261, 146
262, 143
263, 138
264, 325
265, 151
266, 141
267, 146
268, 147
269, 157
270, 154
271, 141
272, 153
273, 142
274, 147
275, 143
276, 149
277, 139
278, 149
279, 140
280, 142
281, 145
282, 144
283, 149
284, 154
285, 323
286, 143
287, 148
288, 131
289, 155
290, 136
291, 144
292, 140
293, 138
294, 136
295, 148
296, 210
297, 138
298, 131
299, 148
300, 154
301, 141
302, 165
303, 152
304, 132
305, 147
306, 131
307, 147
308, 134
309, 150
310, 140
311, 144
312, 132
313, 135
314, 135
315, 146
316, 148
317, 132
318, 144
319, 134
320, 139
321, 138
322, 136
323, 130
324, 149
325, 138
326, 313
327, 138
328, 143
329, 147
330, 141
331, 133
332, 143
333, 138
334, 134
335, 147
336, 139
337, 142
338, 143
339, 119
340, 126
341, 130
342, 139
343, 142
344, 134
345, 137
346, 135
347, 134
348, 143
349, 131
350, 129
351, 130
352, 135
353, 154
354, 140
355, 143
356, 135
357, 136
358, 145
359, 128
360, 132
361, 132
362, 140
363, 141
364, 316
365, 144
366, 140
367, 130
368, 149
369, 144
370, 142
371, 136
372, 139
373, 149
374, 128
375, 143
376, 138
377, 140
378, 133
379, 136
380, 146
381, 147
382, 144
383, 137
384, 132
385, 133
386, 128
387, 140
388, 133
389, 138
390, 141
391, 132
392, 140
393, 133
394, 147
395, 131
396, 136
397, 128
398, 127
399, 136
400, 142
401, 142
402, 126
403, 138
404, 132
